"attributes.acceleration","attributes.sprintspeed","attributes.agility","attributes.balance","attributes.jumping","attributes.stamina","attributes.strength","attributes.reactions","attributes.aggression","attributes.composure","attributes.interceptions","attributes.positioning","attributes.vision","attributes.ballcontrol","attributes.crossing","attributes.dribbling","attributes.finishing","attributes.freekickaccuracy","attributes.headingaccuracy","attributes.longpassing","attributes.shortpassing","attributes.marking","attributes.shotpower","attributes.longshots","attributes.standingtackle","attributes.slidingtackle","attributes.volleys","attributes.curve","attributes.penalties","attributes.gkdiving","attributes.gkhandling","attributes.gkkicking","attributes.gkreflexes","attributes.gkpositioning","stats.attack","stats.defending","stats.skill","stats.power","stats.movement","stats.mentality","stats.goalkeeper","info.contract.jointeamdate","info.contract.enddate","info.contract.isloanedout","info.nation.id","info.nation.name","info.name.firstname","info.name.lastname","info.name.playerjerseyname","info.name.knownas","info.name.firstnameid","info.name.lastnameid","info.name.playerjerseynameid","info.playerid","info.total_attributes","info.overallrating","info.potential","info.birthdate","info.age","info.teams.club_team.id","info.teams.club_team.name","info.teams.club_team.leagueid","info.teams.club_team.domesticprestige","info.teams.club_team.profitability","info.teams.club_team.slug","info.teams.club_team.jerseynumber","info.league","info.headshot","info.haircolor","info.eyecolor","info.skintone","info.headtype","info.bodytype","info.preferredfoot","info.skillmoves","info.weafoot","info.internationalrep","info.ovrmodifier","info.release_clause","info.height","info.weight","info.gender","info.defensiveworkrate","info.attackingworkrate","info.real_face","info.isretiring","info.valueUSD","info.valueEUR","info.valueGBP","info.wageUSD","info.wageEUR","info.wageGBP","info.traits.trait1","info.traits.trait2","card_attrs.pac","card_attrs.sho","card_attrs.pas","card_attrs.dri","card_attrs.def","card_attrs.phy","primary_position","other_positions","updated","added","removed","slug","real_ovrs.0","real_ovrs.1","real_ovrs.2","real_ovrs.3","real_ovrs.4","real_ovrs.5","real_ovrs.6","real_ovrs.7","real_ovrs.8","real_ovrs.9","real_ovrs.10"
70,77,61,57,88,71,85,78,87,75,84,25,46,70,47,55,37,44,82,72,75,87,73,48,85,85,34,37,40,9,11,7,15,10,"55","86","56","73","69","60","11","2013-07-01","2025-06-01",0,60,"Uruguay","José María","Giménez","J.M. Giménez","José María Giménez",18407,13573,17160,216460,1927,83,83,"1995-01-20T00:00:00.000Z",29,240,"Atlético de Madrid",53,9,4,"atletico-de-madrid",2,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p216460.png",0,9,4,48,5,"Right",2,3,3,0,78300000,185,79,"Male",,,"Yes","No",33000000,30500000,26000000,93000,86000,73000,"Power Header, Slide Tackle, Aerial","Career Injury Prone","74","43","54","66","85","83","CB","-",false,false,false,"jose-maria-gimenez",18,74,76,83,78,59,64,58,57,57,59
79,76,79,81,85,83,66,83,62,80,37,82,77,82,79,81,84,70,82,68,78,49,80,78,41,37,73,75,72,14,8,14,7,10,"80","43","76","79","80","69","11","2020-01-31","2030-06-01",0,14,"England","Jarrod","Bowen","Bowen","Jarrod Bowen",17540,5323,5323,224371,2152,82,82,"1996-12-20T00:00:00.000Z",27,19,"West Ham United",13,6,2,"west-ham-united",20,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p224371.png",2,1,2,4008,2,"Left",4,4,3,2,,175,70,"Male",,,"Yes","No",35500000,32500000,27500000,120000,110000,93000,"Technical","Career Solid Player, Career Leadership","78","78","75","81","49","74","RM","ST",false,false,false,"jarrod-bowen",18,64,62,56,61,79,74,79,80,80,80
41,48,46,48,66,29,65,78,22,67,22,20,25,25,15,16,17,21,19,25,30,10,56,17,21,12,20,20,21,81,79,74,85,84,"21","15","22","47","53","30","81","2019-07-01","2025-06-01",0,27,"Italy","Alex","Meret","Meret","Alex Meret",1476,25311,25311,225116,1325,82,84,"1997-03-22T00:00:00.000Z",27,48,"Napoli",31,9,1,"napoli",1,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p225116.png",0,5,2,3513,4,"Left",1,3,3,1,,192,82,"Male",,,"Yes","No",30500000,28000000,23500000,81000,74000,63000,"","","45","25","23","47","17","46","GK","-",false,false,false,"alex-meret",81,27,27,28,28,28,28,28,30,28,32
86,84,87,88,80,80,59,79,76,83,65,82,77,83,81,84,79,80,73,73,80,65,78,72,65,61,70,82,72,14,16,8,13,6,"77","64","81","74","85","76","12","2020-10-02","2027-06-01",0,45,"Spain","Alejandro","Berenguer Remiro","Berenguer","Álex Berenguer",1434,4331,4330,225201,2281,82,82,"1995-07-04T00:00:00.000Z",28,448,"Athletic Club de Bilbao",53,7,7,"athletic-club-de-bilbao",7,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p225201.png",3,7,4,1503,2,"Right",3,4,3,1,,175,73,"Male",,,"Yes","No",33500000,30500000,26000000,51000,47000,40000,"Finesse Shot, Rapid, Trivela","","85","76","79","84","66","74","LM","RM | CAM",false,false,false,"alejandro-berenguer-remiro",19,74,73,68,72,81,77,80,80,81,78
62,60,66,53,79,40,78,79,38,65,15,11,68,40,15,26,12,17,20,58,57,12,65,17,18,14,13,30,27,82,76,86,84,79,"24","15","35","56","64","38","82","2023-07-20","2028-06-01",0,103,"Cameroon","André","Onana","Onana","André Onana",2118,28657,28657,226753,1562,82,82,"1996-04-02T00:00:00.000Z",28,11,"Manchester United",13,7,4,"manchester-united",24,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p226753.png",0,9,9,1008,6,"Right",1,3,3,2,,190,93,"Male",,,"Yes","No",23500000,21500000,18500000,84000,77000,65000,"Footwork","Rush Out","61","24","41","55","16","59","GK","-",false,false,false,"andre-onana",80,33,32,32,39,41,45,44,40,38,37
61,64,70,61,86,77,81,83,86,84,79,54,57,71,73,59,40,52,87,83,80,88,56,44,80,80,47,63,56,7,17,12,9,10,"66","83","66","69","68","70","11","2023-07-05","2026-06-01",0,46,"Sweden","Magdalena","Eriksson","Eriksson","Magdalena Eriksson",23424,11196,11196,226998,2057,82,82,"1993-09-08T00:00:00.000Z",30,115995,"Bayern München",2215,10,1,"bayern-munchen",5,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p226998.png",4,5,5,5510,2,"Left",2,3,3,0,,173,66,"Female",,,"Yes","No",27000000,25000000,21000000,5100,4700,4000,"Block, Anticipate, Aerial","Career Team Player","63","50","68","71","83","83","CB","-",false,false,false,"magdalena-eriksson",18,76,77,81,79,66,70,64,62,63,62
76,68,75,83,75,81,73,81,51,80,77,83,84,85,78,89,79,77,57,80,84,69,80,80,72,49,68,82,68,11,8,16,11,15,"74","64","83","78","77","74","13","2025-01-24","2026-06-01",0,18,"France","Kenza","Dali","Dali","Kenza Dali",19666,8514,8514,227353,2245,82,82,"1991-07-31T00:00:00.000Z",32,116312,"San Diego Wave FC",2221,7,3,"san-diego-wave-fc",10,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p227353.png",21,4,4,9525,8,"Right",4,3,3,0,,165,61,"Female",,,"Yes","No",26000000,24000000,20500000,13000,12000,10000,"Dead Ball, Incisive Pass, Technical, Flair, First Touch, Relentless","Career Team Player","72","76","81","82","65","70","CM","CDM",false,false,false,"kenza-dali",19,75,72,68,75,81,82,82,81,81,77
74,81,67,68,86,79,78,84,75,85,83,50,75,78,65,75,53,38,80,76,80,85,69,32,84,80,43,64,38,14,8,11,9,13,"65","83","67","69","75","68","11","2019-07-11","2028-06-01",0,14,"England","Ezri","Konsa","Konsa","Ezri Konsa",11517,20382,20382,227678,2080,82,83,"1997-10-23T00:00:00.000Z",26,2,"Aston Villa",13,7,1,"aston-villa",4,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p227678.png",0,3,8,1004,1,"Right",2,3,3,0,,183,77,"Male",,,"Yes","No",34500000,31500000,26500000,130000,120000,100000,"Jockey, Anticipate, Slide Tackle","Career Solid Player, Career Leadership","78","48","66","76","82","80","CB","RB",false,false,false,"ezri-konsa",19,78,79,81,80,72,74,70,69,69,67
76,74,62,54,87,74,73,86,40,82,26,86,76,84,47,80,87,54,82,57,82,36,73,77,18,23,76,59,73,13,12,11,15,9,"75","26","67","77","71","64","12","2023-03-20","2027-06-01",0,27,"Italy","Valentina","Giacinti","Giacinti","Valentina Giacinti",38294,13477,13477,228168,1964,82,82,"1994-01-02T00:00:00.000Z",30,116282,"Roma",2226,9,3,"roma",9,2226,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p228168.png",19,9,2,9012,7,"Right",3,4,3,0,,170,59,"Female",,,"No","No",32500000,30000000,25500000,52000,47500,40000,"Finesse Shot, First Touch","","75","79","63","75","37","69","ST","-",false,false,false,"valentina-giacinti",20,55,52,47,54,76,72,79,81,77,81
87,88,80,79,90,87,84,80,80,76,79,76,74,75,75,75,63,45,72,75,79,77,69,64,81,80,50,72,49,7,16,9,9,10,"68","80","69","79","83","73","11","2019-07-01","2025-06-01",0,18,"France","Ferland","Mendy","F.Mendy","Ferland Mendy",12003,25267,11588,228618,2212,82,82,"1995-06-08T00:00:00.000Z",29,243,"Real Madrid",53,10,5,"real-madrid",23,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p228618.png",0,9,10,1042,350,"Left",4,5,3,2,,180,73,"Male",,,"Yes","No",29000000,27000000,23000000,200000,185000,155000,"Block, Rapid","Career Injury Prone","88","62","70","78","78","85","LB","-",false,false,false,"ferland-mendy",18,79,80,79,78,77,76,75,74,75,73
87,89,79,71,81,90,73,80,83,73,83,76,78,77,81,80,44,39,63,73,76,78,46,43,81,76,45,80,45,12,9,15,9,14,"62","79","70","67","82","73","12","2020-08-20","2028-06-01",0,95,"United States","Antonee","Robinson","Robinson","Antonee Robinson",2336,32111,32111,229348,2129,82,83,"1997-08-08T00:00:00.000Z",26,144,"Fulham",13,5,4,"fulham",33,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p229348.png",3,3,4,1506,4,"Left",3,3,3,2,,183,70,"Male",,,"Yes","No",35500000,33000000,28000000,105000,98000,83000,"Whipped Pass, Jockey, Intercept, Rapid, Relentless","","88","50","71","77","76","82","LB","-",false,false,false,"antonee-robinson",18,81,80,77,78,77,76,74,71,74,65
61,73,56,58,84,79,85,82,84,80,81,54,68,70,49,64,42,39,79,73,80,86,60,45,86,78,38,39,48,11,12,12,13,13,"58","84","57","71","66","70","13","2024-07-08","2028-06-01",0,21,"Germany","Waldemar","Anton","Anton","Waldemar Anton",39291,2327,2327,229476,1982,82,82,"1996-07-20T00:00:00.000Z",27,22,"Borussia Dortmund",19,9,7,"borussia-dortmund",3,19,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p229476.png",5,1,3,48,5,"Right",3,3,2,0,,189,86,"Male",,,"Yes","No",30500000,28000000,24000000,62000,57000,48500,"Pinged Pass, Block, Slide Tackle, Aerial","","67","48","58","68","82","83","CB","-",false,false,false,"waldemar-anton",19,74,76,82,79,65,71,66,64,62,62
78,76,77,77,77,79,57,82,62,83,29,84,83,84,80,83,83,78,75,75,84,55,84,83,32,30,79,78,86,10,6,10,11,13,"81","39","80","76","78","72","10","2014-07-01","2028-06-01",0,45,"Spain","Mikel","Oyarzabal Ugarte","Oyarzabal","Oyarzabal",25597,29025,29024,230142,2163,82,82,"1997-04-21T00:00:00.000Z",27,457,"Real Sociedad",53,7,5,"real-sociedad",10,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p230142.png",6,7,2,3515,2,"Left",3,3,3,1,74500000,181,78,"Male",,,"Yes","No",36000000,33000000,28000000,62000,57000,48500,"Technical, Trivela","Career Leadership","77","83","80","81","44","69","ST","LM",false,false,false,"mikel-oyarzabal-ugarte",17,63,59,52,61,81,76,82,82,82,80
35,34,36,55,71,44,85,76,20,48,18,11,70,23,13,17,15,21,14,18,29,16,64,19,18,17,19,16,15,79,87,85,81,77,"18","17","19","57","48","31","82","2024-06-27","2027-06-01",0,54,"Brazil","Lucas Luciano","Mantela Patrício","Lucas Mantela","Lucas Mantela",22674,23948,22675,230182,1346,82,82,"2000-02-29T00:00:00.000Z",24,383,"Palmeiras",1003,10,3,"palmeiras",1,1003,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p230182.png",6,5,4,1550,2,"Right",1,3,3,1,,183,77,"Male",,,"No","No",28500000,26000000,22000000,22000,20000,17000,"","","35","24","28","43","17","55","GK","-",false,false,false,"lucas-luciano-mantela-patricio",80,27,26,29,30,29,33,32,31,28,31
85,85,89,91,61,69,58,79,46,79,33,78,81,85,75,84,75,61,30,75,83,40,73,76,23,21,64,74,58,13,9,13,6,10,"66","28","76","68","86","63","11","2019-01-06","2027-06-01",0,129,"Morocco","Brahim","Díaz","Brahim","Brahim",5399,10336,5399,231410,1982,82,86,"1999-08-03T00:00:00.000Z",24,243,"Real Madrid",53,10,5,"real-madrid",21,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p231410.png",3,9,2,2022,8,"Right",4,5,3,0,99900000,170,68,"Male",,,"Yes","No",47500000,43500000,37000000,175000,160000,140000,"Technical, Flair, First Touch","","85","71","75","85","29","59","CAM","RW | LW",false,false,false,"brahim-diaz",17,60,54,42,57,80,74,81,79,81,72
78,78,86,85,75,68,65,79,50,80,43,81,80,84,78,84,82,78,65,78,82,45,81,79,45,30,70,81,83,5,6,10,7,15,"76","40","81","74","82","70","9","2023-07-01","2029-06-01",0,18,"France","Christopher","Nkunku","Nkunku","Christopher Nkunku",7424,27804,27804,232411,2136,82,82,"1997-11-14T00:00:00.000Z",26,5,"Chelsea",13,8,1,"chelsea",18,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p232411.png",3,9,7,1031,2,"Right",5,3,3,0,,177,68,"Male",,,"Yes","No",36500000,33500000,28500000,150000,135000,115000,"Finesse Shot, Technical, Flair, First Touch, Trivela","Career Injury Prone","78","79","80","83","46","65","CAM","LM | ST",false,false,false,"christopher-nkunku",16,63,60,54,62,80,76,81,81,81,78
78,84,74,71,91,71,81,83,88,81,81,37,48,70,53,61,33,40,81,65,75,81,56,45,85,79,32,38,27,10,13,10,7,11,"55","82","55","69","78","61","11","2021-07-01","2027-06-01",0,14,"England","Fikayo","Tomori","Tomori","Fikayo Tomori",12152,37435,37435,232756,1940,82,85,"1997-12-19T00:00:00.000Z",26,131681,"Milano FC",31,10,1,"milano-fc",23,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p232756.png",0,9,10,1016,4,"Right",2,4,3,0,151200000,185,79,"Male",,,"Yes","No",38500000,35500000,30000000,150000,135000,115000,"Long Ball Pass, Bruiser","","81","38","53","73","81","83","CB","-",false,false,false,"fikayo-tomori",18,74,76,81,76,63,65,61,59,60,59
74,72,69,72,85,79,76,80,58,68,79,60,47,81,80,67,51,44,77,73,83,85,59,54,81,81,30,70,46,15,7,15,16,13,"65","83","67","71","74","60","14","2022-07-01","2026-06-01",0,45,"Spain","Leila","Ouahabi El Ouahabi","Leila","Leila Ouahabi",21754,28942,21754,233150,2047,82,82,"1993-03-22T00:00:00.000Z",31,116017,"Manchester City",2216,8,3,"manchester-city",15,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p233150.png",3,4,5,9001,1,"Left",3,3,3,2,,172,61,"Female",,,"Yes","No",24000000,22000000,19000000,5100,4700,4000,"Jockey","","73","50","66","73","81","75","LB","-",false,false,false,"leila-ouahabi-el-ouahabi",20,79,79,78,77,71,71,68,67,69,66
65,69,69,70,78,80,83,77,78,87,84,64,73,83,82,69,67,87,68,88,86,85,86,84,85,86,78,91,87,16,16,7,11,8,"77","86","84","83","70","79","12","2023-05-11","2025-06-01",0,34,"Holland","Sherida","Spitse","Spitse","Sherida Spitse",34505,35490,35490,233747,2347,82,82,"1990-05-29T00:00:00.000Z",34,131359,"Ajax",2226,10,5,"ajax",8,2226,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p233747.png",6,2,2,7011,8,"Right",2,3,3,0,,167,61,"Female",,,"Yes","No",11000000,10000000,8500000,39000,36000,30500,"Dead Ball, Long Ball Pass","Career Leadership","67","78","85","76","82","80","CB","CDM",false,false,false,"sherida-spitse",19,81,80,81,83,75,79,75,74,74,73
71,70,80,72,74,60,76,76,66,85,45,82,84,89,81,88,83,80,57,78,82,47,84,78,38,33,78,90,79,7,9,13,16,16,"77","40","85","75","74","74","13","2022-07-01","2025-06-01",0,34,"Holland","Lieke","Martens van Leer","Martens-van Leer","Lieke Martens van Leer",22086,24345,24346,233748,2167,82,82,"1992-12-16T00:00:00.000Z",31,116034,"Paris Saint-Germain",2218,9,1,"paris-saint-germain",11,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p233748.png",6,3,1,5502,8,"Right",5,4,3,0,,170,66,"Female",,,"Yes","No",27500000,25000000,21500000,8300,7600,6500,"Incisive Pass, Tiki Taka, Technical, Flair, First Touch","Career Injury Prone","71","81","83","82","44","69","LW","LM",false,false,false,"lieke-martens-van-leer",19,63,58,55,63,80,77,82,81,81,78
74,79,75,54,86,85,75,81,56,80,43,84,81,86,75,84,80,53,81,77,83,45,79,74,47,41,80,81,83,6,8,11,12,10,"80","45","77","80","73","72","10","2023-06-28","2028-06-01",0,21,"Germany","Kai","Havertz","Havertz","Kai Havertz",18977,15196,15196,235790,2149,82,84,"1999-06-11T00:00:00.000Z",25,1,"Arsenal",13,9,2,"arsenal",29,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p235790.png",3,2,2,53,270,"Left",4,4,3,1,,193,82,"Male",,,"Yes","No",42000000,38500000,33000000,150000,140000,120000,"Chip Shot, Technical, First Touch, Trivela, Aerial","","77","80","75","77","51","76","ST","CM",false,false,false,"kai-havertz",17,66,64,59,65,81,78,81,81,80,80
89,87,90,84,75,68,70,80,74,82,54,81,77,83,75,85,81,62,53,75,78,51,84,79,51,48,78,78,62,6,7,8,7,9,"73","50","77","76","86","72","8","2024-08-29","2028-06-01",0,27,"Italy","Federico","Chiesa","Chiesa","Federico Chiesa",11899,7240,7240,235805,2171,82,82,"1997-10-25T00:00:00.000Z",26,9,"Liverpool",13,9,6,"liverpool",14,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p235805.png",6,3,3,2504,404,"Right",4,4,3,1,,175,70,"Male",,,"Yes","No",36500000,33500000,28500000,120000,110000,93000,"Finesse Shot, Rapid, Flair, Quick Step, Trivela","Career Injury Prone","88","78","74","84","51","72","RM","LM | ST",false,false,false,"federico-chiesa",15,68,65,60,66,80,75,81,81,81,78
69,74,83,71,76,89,75,80,86,82,80,74,81,83,71,78,68,67,69,81,85,76,75,73,79,74,64,75,70,6,13,6,11,13,"72","77","77","78","76","79","10","2024-07-01","2028-06-01",0,18,"France","Mattéo","Guendouzi","Guendouzi","Mattéo Guendouzi",24729,14232,14232,236496,2257,82,85,"1999-04-14T00:00:00.000Z",25,115841,"Lazio",31,8,6,"lazio",8,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p236496.png",3,3,3,1508,4,"Right",4,3,3,1,,185,68,"Male",,,"Yes","No",39500000,36500000,31000000,61000,56000,47500,"Incisive Pass, Tiki Taka, Jockey, Block, Anticipate, First Touch, Relentless","","72","71","77","80","76","82","CDM","CM",false,false,false,"matteo-guendouzi",18,78,77,77,81,77,81,78,77,76,74
69,67,74,75,74,80,74,77,77,84,77,76,86,85,80,79,70,83,62,84,87,76,79,84,77,72,77,89,83,12,6,13,7,10,"76","75","84","79","73","81","10","2024-07-01","2029-06-01",0,54,"Brazil","Douglas Luiz","Soares de Paulo","Douglas Luiz","Douglas Luiz",9975,35155,9975,236499,2305,82,83,"1998-05-09T00:00:00.000Z",26,45,"Juventus",31,10,2,"juventus",26,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p236499.png",15,9,7,1523,2,"Right",3,2,3,0,,175,66,"Male",,,"Yes","No",39000000,35500000,30500000,140000,130000,110000,"Flair, Press Proven","Career Solid Player","68","78","85","79","73","76","CM","CDM",false,false,false,"douglas-luiz-soares-de-paulo",16,77,76,75,79,79,82,80,78,78,74
76,87,78,68,75,89,69,82,68,79,67,83,82,83,85,83,78,83,63,82,83,64,89,79,70,62,85,90,79,10,10,13,6,10,"79","66","85","81","79","77","10","2023-07-02","2028-06-01",0,23,"Hungary","Dominik","Szoboszlai","Szoboszlai","Dominik Szoboszlai",9804,36152,36152,236772,2310,82,86,"2000-10-25T00:00:00.000Z",23,9,"Liverpool",13,9,6,"liverpool",8,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p236772.png",0,3,2,1547,5,"Right",4,4,3,0,,186,74,"Male",,,"Yes","No",47500000,43500000,37000000,105000,97000,82000,"Power Shot, Whipped Pass, Technical, Flair, Trivela","","82","82","84","79","65","75","CAM","CM",false,false,false,"dominik-szoboszlai",17,77,74,69,75,82,81,81,81,81,79
89,84,86,83,70,75,60,80,59,80,28,80,80,84,80,86,79,74,49,74,78,40,77,76,43,46,67,77,63,6,7,15,10,10,"71","43","79","72","85","65","10","2022-07-19","2029-06-01",0,163,"Japan","Takefusa","Kubo","Take","Takefusa Kubo",36432,20756,36430,237681,2095,82,86,"2001-06-04T00:00:00.000Z",23,457,"Real Sociedad",53,7,5,"real-sociedad",14,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p237681.png",0,3,4,558,1,"Left",4,4,3,1,128800000,173,64,"Male",,,"Yes","No",47500000,43500000,37000000,49500,45500,38500,"Finesse Shot, Technical, Flair, First Touch","","87","74","77","83","41","66","RM","RW",false,false,false,"takefusa-kubo",16,64,60,51,60,81,74,81,80,82,76
76,79,72,87,88,67,88,81,83,83,80,77,82,84,88,83,67,77,75,80,83,83,85,70,84,80,67,83,65,8,12,7,11,13,"76","83","82","80","79","79","11","2017-03-01","2028-06-01",0,14,"England","Reece","James","James","Reece James",31624,17392,17392,238074,2348,82,84,"1999-12-08T00:00:00.000Z",24,5,"Chelsea",13,8,1,"chelsea",24,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p238074.png",0,9,6,1006,3,"Right",3,4,3,2,,180,91,"Male",,,"Yes","No",39500000,36500000,31000000,120000,110000,94000,"Whipped Pass, Jockey, Bruiser","Career Team Player, Career Injury Prone, Career Leadership","78","72","82","82","80","82","RB","-",false,false,false,"reece-james",18,80,80,82,81,80,80,79,79,79,77
84,82,78,76,82,84,68,83,79,81,74,85,83,85,67,83,79,65,71,80,84,70,76,74,76,70,71,71,64,5,10,8,10,11,"75","72","77","77","81","78","9","2024-07-01","2028-06-01",0,27,"Italy","Davide","Frattesi","Frattesi","Davide Frattesi",8820,12545,12545,239807,2269,82,86,"1999-09-22T00:00:00.000Z",24,131682,"Lombardia FC",31,10,3,"lombardia-fc",16,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p239807.png",15,2,4,1508,2,"Right",3,4,3,0,,178,74,"Male",,,"Yes","No",47500000,43500000,37000000,95000,87000,74000,"Technical","","83","75","75","81","72","78","CM","CAM",false,false,false,"davide-frattesi",17,77,76,74,78,81,81,82,82,81,79
67,69,66,71,78,87,75,82,72,81,78,80,84,83,79,76,70,77,72,85,86,76,82,84,74,72,72,74,85,14,8,14,10,12,"76","74","79","82","71","80","12","2024-08-28","2029-06-01",0,34,"Holland","Teun","Koopmeiners","Koopmeiners","Teun Koopmeiners",36895,20404,20404,240679,2295,82,83,"1998-02-28T00:00:00.000Z",26,45,"Juventus",31,10,2,"juventus",8,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p240679.png",6,3,2,12,2,"Left",3,2,3,0,81600000,183,77,"Male",,,"Yes","No",39000000,35500000,30500000,140000,130000,110000,"Dead Ball","Career Solid Player","68","79","81","77","74","78","CM","CAM",false,false,false,"teun-koopmeiners",18,78,77,75,79,79,82,80,78,77,76
81,79,83,79,87,91,75,78,60,80,75,65,64,81,82,75,46,67,76,75,79,80,73,67,76,80,59,78,68,8,12,16,16,12,"69","79","76","79","80","69","13","2020-02-03","2025-06-30",1,95,"United States","Sofia","Huerta","Huerta","Sofia Huerta",35177,16032,16032,242024,2223,82,82,"1992-12-14T00:00:00.000Z",31,116300,"Seattle Reign FC",2221,8,5,"seattle-reign-fc",2,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p242024.png",3,4,5,7036,8,"Right",4,3,3,2,,170,60,"Female",,,"Yes","No",24000000,22000000,19000000,11500,10500,9100,"Incisive Pass, Pinged Pass, Whipped Pass, Relentless","","80","63","74","79","77","78","RB","-",false,false,false,"sofia-huerta",19,80,79,76,76,75,74,72,71,73,69
90,87,90,85,81,85,71,81,74,83,52,84,80,81,79,83,84,72,63,69,78,53,83,77,41,37,79,80,83,7,14,15,14,13,"77","44","77","80","87","76","13","2019-08-05","2026-06-01",0,103,"Cameroon","Bryan","Mbeumo","Mbeumo","Bryan Mbeumo",5693,24895,24895,243014,2248,82,84,"1999-08-07T00:00:00.000Z",24,1925,"Brentford",13,3,2,"brentford",19,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243014.png",3,3,7,1015,2,"Left",4,2,1,0,,171,75,"Male",,,"Yes","No",43000000,39500000,33500000,94000,86000,74000,"Rapid, Quick Step","Career Solid Player","89","82","76","84","49","78","RW","RM | ST",false,false,false,"bryan-mbeumo",19,68,64,58,65,81,75,81,81,82,80
80,84,80,71,80,91,71,80,75,79,78,81,80,83,84,82,68,78,69,79,80,77,84,75,80,77,64,83,66,15,7,14,7,5,"73","78","81","81","79","77","10","2023-07-01","2028-06-01",0,45,"Spain","Pedro Antonio","Porro Sauceda","Pedro Porro","Pedro Porro",29709,30470,29742,243576,2307,82,85,"1999-09-13T00:00:00.000Z",24,18,"Tottenham Hotspur",13,7,3,"tottenham-hotspur",23,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243576.png",0,3,3,2518,2,"Right",3,3,3,2,,173,69,"Male",,,"Yes","No",42000000,38500000,32500000,105000,97000,83000,"Power Shot, Tiki Taka, Whipped Pass, Block, Relentless","","82","73","81","79","76","79","RB","-",false,false,false,"pedro-antonio-porro-sauceda",16,81,80,76,79,81,80,79,79,80,76
80,83,75,71,87,88,77,84,61,81,33,88,74,81,67,80,85,58,77,69,76,29,79,77,29,19,77,59,86,7,7,11,7,7,"77","26","70","82","79","71","8","2020-08-11","2025-06-01",0,70,"Canada","Jonathan","David","J.David","Jonathan David",18216,8787,17153,243630,2069,82,85,"2000-01-14T00:00:00.000Z",24,65,"LOSC Lille",16,6,5,"losc-lille",9,16,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p243630.png",0,9,9,1003,2,"Right",3,5,3,0,,178,81,"Male",,,"Yes","No",46000000,42000000,36000000,48500,44500,38000,"Press Proven, Quick Step, Relentless, Trivela","Career Solid Player","82","82","67","79","37","78","ST","-",false,false,false,"jonathan-david",15,59,55,50,57,79,73,79,81,79,81
